"Date Time, GMT +1000",Temperature_Celsius,Intensity_Lux,Frame,Treatment,Position,AffectedByMaintenance
12/08/2021 18:30,16.64,"2,031",4,Weak light,Center,N
12/08/2021 18:45,16.6,"2,018",4,Weak light,Center,N
12/08/2021 19:00,16.56,0,4,Weak light,Center,N
12/08/2021 19:15,16.6,0,4,Weak light,Center,N
12/08/2021 19:30,16.6,0,4,Weak light,Center,N
12/08/2021 19:45,16.6,0,4,Weak light,Center,N
12/08/2021 20:00,16.64,0,4,Weak light,Center,N
12/08/2021 20:15,16.6,0,4,Weak light,Center,N
12/08/2021 20:30,16.56,0,4,Weak light,Center,N
12/08/2021 20:45,16.56,0,4,Weak light,Center,N
12/08/2021 21:00,16.56,0,4,Weak light,Center,N
12/08/2021 21:15,16.56,0,4,Weak light,Center,N
12/08/2021 21:30,16.51,0,4,Weak light,Center,N
12/08/2021 21:45,16.56,0,4,Weak light,Center,N
12/08/2021 22:00,16.56,0,4,Weak light,Center,N
12/08/2021 22:15,16.56,0,4,Weak light,Center,N
12/08/2021 22:30,16.6,0,4,Weak light,Center,N
12/08/2021 22:45,16.56,0,4,Weak light,Center,N
12/08/2021 23:00,16.56,0,4,Weak light,Center,N
12/08/2021 23:15,16.56,0,4,Weak light,Center,N
12/08/2021 23:30,16.6,0,4,Weak light,Center,N
12/08/2021 23:45,16.6,0,4,Weak light,Center,N
13/08/2021 0:00,16.51,0,4,Weak light,Center,N
13/08/2021 0:15,16.47,0,4,Weak light,Center,N
13/08/2021 0:30,16.39,0,4,Weak light,Center,N
13/08/2021 0:45,16.34,0,4,Weak light,Center,N
13/08/2021 1:00,16.43,0,4,Weak light,Center,N
13/08/2021 1:15,16.47,0,4,Weak light,Center,N
13/08/2021 1:30,16.39,0,4,Weak light,Center,N
13/08/2021 1:45,16.34,0,4,Weak light,Center,N
13/08/2021 2:00,16.34,0,4,Weak light,Center,N
13/08/2021 2:15,16.34,0,4,Weak light,Center,N
13/08/2021 2:30,16.47,0,4,Weak light,Center,N
13/08/2021 2:45,16.43,0,4,Weak light,Center,N
13/08/2021 3:00,16.47,0,4,Weak light,Center,N
13/08/2021 3:15,16.39,0,4,Weak light,Center,N
13/08/2021 3:30,16.43,0,4,Weak light,Center,N
13/08/2021 3:45,16.47,0,4,Weak light,Center,N
13/08/2021 4:00,16.47,0,4,Weak light,Center,N
13/08/2021 4:15,16.43,0,4,Weak light,Center,N
13/08/2021 4:30,16.39,0,4,Weak light,Center,N
13/08/2021 4:45,16.39,0,4,Weak light,Center,N
13/08/2021 5:00,16.47,0,4,Weak light,Center,N
13/08/2021 5:15,16.43,0,4,Weak light,Center,N
13/08/2021 5:30,16.43,0,4,Weak light,Center,N
13/08/2021 5:45,16.39,0,4,Weak light,Center,N
13/08/2021 6:00,16.43,0,4,Weak light,Center,N
13/08/2021 6:15,16.39,0,4,Weak light,Center,N
13/08/2021 6:30,16.43,2,4,Weak light,Center,N
13/08/2021 6:45,16.39,11,4,Weak light,Center,N
13/08/2021 7:00,16.39,23,4,Weak light,Center,N
13/08/2021 7:15,16.39,"2,367",4,Weak light,Center,N
13/08/2021 7:30,16.39,"2,269",4,Weak light,Center,N
13/08/2021 7:45,16.39,"2,317",4,Weak light,Center,N
13/08/2021 8:00,16.43,"2,404",4,Weak light,Center,N
13/08/2021 8:15,16.39,"2,446",4,Weak light,Center,N
13/08/2021 8:30,16.43,"2,548",4,Weak light,Center,N
13/08/2021 8:45,16.43,"2,486",4,Weak light,Center,N
13/08/2021 9:00,16.43,"2,451",4,Weak light,Center,N
13/08/2021 9:15,16.43,"2,553",4,Weak light,Center,N
13/08/2021 9:30,16.47,"2,545",4,Weak light,Center,N
13/08/2021 9:45,16.47,"2,477",4,Weak light,Center,N
13/08/2021 10:00,16.47,"2,371",4,Weak light,Center,N
13/08/2021 10:15,16.3,"2,518",4,Weak light,Center,N
13/08/2021 10:30,16.3,"2,469",4,Weak light,Center,N
13/08/2021 10:45,16.3,"2,515",4,Weak light,Center,N
13/08/2021 11:00,16.47,"2,506",4,Weak light,Center,N
13/08/2021 11:15,16.47,"2,440",4,Weak light,Center,N
13/08/2021 11:30,16.51,"2,639",4,Weak light,Center,N
13/08/2021 11:45,16.51,"2,502",4,Weak light,Center,N
13/08/2021 12:00,16.56,"2,673",4,Weak light,Center,N
13/08/2021 12:15,16.6,"2,563",4,Weak light,Center,N
13/08/2021 12:30,16.6,"2,671",4,Weak light,Center,N
13/08/2021 12:45,16.64,"2,552",4,Weak light,Center,N
13/08/2021 13:00,16.69,"2,620",4,Weak light,Center,N
13/08/2021 13:15,16.64,"2,708",4,Weak light,Center,N
13/08/2021 13:30,16.64,"2,683",4,Weak light,Center,N
13/08/2021 13:45,16.64,"2,605",4,Weak light,Center,N
13/08/2021 14:00,16.64,"2,756",4,Weak light,Center,N
13/08/2021 14:15,16.69,"2,678",4,Weak light,Center,N
13/08/2021 14:30,16.64,"2,753",4,Weak light,Center,N
13/08/2021 14:45,16.69,"3,011",4,Weak light,Center,N
13/08/2021 15:00,16.69,"3,149",4,Weak light,Center,N
13/08/2021 15:15,16.64,"2,601",4,Weak light,Center,N
13/08/2021 15:30,16.64,"2,541",4,Weak light,Center,N
13/08/2021 15:45,16.6,"2,527",4,Weak light,Center,N
13/08/2021 16:00,16.69,"2,344",4,Weak light,Center,N
13/08/2021 16:15,16.6,"2,351",4,Weak light,Center,N
13/08/2021 16:30,16.69,"2,335",4,Weak light,Center,N
13/08/2021 16:45,16.69,"2,216",4,Weak light,Center,N
13/08/2021 17:00,16.69,"2,274",4,Weak light,Center,N
13/08/2021 17:15,16.73,"2,180",4,Weak light,Center,N
13/08/2021 17:30,16.73,"2,225",4,Weak light,Center,N
13/08/2021 17:45,16.77,"2,198",4,Weak light,Center,N
13/08/2021 18:00,16.73,"2,111",4,Weak light,Center,N
13/08/2021 18:15,16.64,"2,231",4,Weak light,Center,N
13/08/2021 18:30,16.69,"2,239",4,Weak light,Center,N
13/08/2021 18:45,16.73,"2,143",4,Weak light,Center,N
13/08/2021 19:00,16.69,"2,246",4,Weak light,Center,N
13/08/2021 19:15,16.6,0,4,Weak light,Center,N
13/08/2021 19:30,16.6,0,4,Weak light,Center,N
13/08/2021 19:45,16.56,0,4,Weak light,Center,N
13/08/2021 20:00,16.51,0,4,Weak light,Center,N
13/08/2021 20:15,16.56,0,4,Weak light,Center,N
13/08/2021 20:30,16.51,0,4,Weak light,Center,N
13/08/2021 20:45,16.51,0,4,Weak light,Center,N
13/08/2021 21:00,16.43,0,4,Weak light,Center,N
13/08/2021 21:15,16.43,0,4,Weak light,Center,N
13/08/2021 21:30,16.47,0,4,Weak light,Center,N
13/08/2021 21:45,16.47,0,4,Weak light,Center,N
13/08/2021 22:00,16.47,0,4,Weak light,Center,N
13/08/2021 22:15,16.47,0,4,Weak light,Center,N
13/08/2021 22:30,16.47,0,4,Weak light,Center,N
13/08/2021 22:45,16.43,0,4,Weak light,Center,N
13/08/2021 23:00,16.47,0,4,Weak light,Center,N
13/08/2021 23:15,16.56,0,4,Weak light,Center,N
13/08/2021 23:30,16.56,0,4,Weak light,Center,N
13/08/2021 23:45,16.47,0,4,Weak light,Center,N
14/08/2021 0:00,16.51,0,4,Weak light,Center,N
14/08/2021 0:15,16.51,0,4,Weak light,Center,N
14/08/2021 0:30,16.47,0,4,Weak light,Center,N
14/08/2021 0:45,16.51,0,4,Weak light,Center,N
14/08/2021 1:00,16.51,0,4,Weak light,Center,N
14/08/2021 1:15,16.47,0,4,Weak light,Center,N
14/08/2021 1:30,16.51,0,4,Weak light,Center,N
14/08/2021 1:45,16.39,0,4,Weak light,Center,N
14/08/2021 2:00,16.21,0,4,Weak light,Center,N
14/08/2021 2:15,16.34,0,4,Weak light,Center,N
14/08/2021 2:30,16.3,0,4,Weak light,Center,N
14/08/2021 2:45,16.39,0,4,Weak light,Center,N
14/08/2021 3:00,16.39,0,4,Weak light,Center,N
14/08/2021 3:15,16.39,0,4,Weak light,Center,N
14/08/2021 3:30,16.34,0,4,Weak light,Center,N
14/08/2021 3:45,16.39,0,4,Weak light,Center,N
14/08/2021 4:00,16.43,0,4,Weak light,Center,N
14/08/2021 4:15,16.43,0,4,Weak light,Center,N
14/08/2021 4:30,16.47,0,4,Weak light,Center,N
14/08/2021 4:45,16.43,0,4,Weak light,Center,N
14/08/2021 5:00,16.43,0,4,Weak light,Center,N
14/08/2021 5:15,16.43,0,4,Weak light,Center,N
14/08/2021 5:30,16.43,0,4,Weak light,Center,N
14/08/2021 5:45,16.43,0,4,Weak light,Center,N
14/08/2021 6:00,16.43,0,4,Weak light,Center,N
14/08/2021 6:15,16.43,0,4,Weak light,Center,N
14/08/2021 6:30,16.47,2,4,Weak light,Center,N
14/08/2021 6:45,16.43,10,4,Weak light,Center,N
14/08/2021 7:00,16.47,"2,246",4,Weak light,Center,N
14/08/2021 7:15,16.43,"2,271",4,Weak light,Center,N
14/08/2021 7:30,16.47,"2,325",4,Weak light,Center,N
14/08/2021 7:45,16.43,"2,371",4,Weak light,Center,N
14/08/2021 8:00,16.47,"2,353",4,Weak light,Center,N
14/08/2021 8:15,16.47,"2,402",4,Weak light,Center,N
14/08/2021 8:30,16.43,"2,325",4,Weak light,Center,N
14/08/2021 8:45,16.43,"2,407",4,Weak light,Center,N
14/08/2021 9:00,16.43,"2,382",4,Weak light,Center,N
14/08/2021 9:15,16.39,"2,537",4,Weak light,Center,N
14/08/2021 9:30,16.51,"2,435",4,Weak light,Center,N
14/08/2021 9:45,16.51,"2,469",4,Weak light,Center,N
14/08/2021 10:00,16.51,"2,497",4,Weak light,Center,N
14/08/2021 10:15,16.51,"2,515",4,Weak light,Center,N
14/08/2021 10:30,16.51,"2,438",4,Weak light,Center,N
14/08/2021 10:45,16.51,"2,443",4,Weak light,Center,N
14/08/2021 11:00,16.56,"2,547",4,Weak light,Center,N
14/08/2021 11:15,16.6,"2,390",4,Weak light,Center,N
14/08/2021 11:30,16.64,"2,563",4,Weak light,Center,N
14/08/2021 11:45,16.6,"2,601",4,Weak light,Center,N
14/08/2021 12:00,16.64,"2,484",4,Weak light,Center,N
14/08/2021 12:15,16.69,"2,607",4,Weak light,Center,N
14/08/2021 12:30,16.64,"2,563",4,Weak light,Center,N
14/08/2021 12:45,16.77,"2,636",4,Weak light,Center,N
14/08/2021 13:00,16.69,"2,576",4,Weak light,Center,N
14/08/2021 13:15,16.69,"2,661",4,Weak light,Center,N
14/08/2021 13:30,16.69,"2,556",4,Weak light,Center,N
14/08/2021 13:45,16.69,"2,594",4,Weak light,Center,N
14/08/2021 14:00,16.81,"2,646",4,Weak light,Center,N
14/08/2021 14:15,16.73,"2,619",4,Weak light,Center,N
14/08/2021 14:30,16.73,"2,576",4,Weak light,Center,N
14/08/2021 14:45,16.77,"2,685",4,Weak light,Center,N
14/08/2021 15:00,16.73,"3,665",4,Weak light,Center,N
14/08/2021 15:15,16.81,"2,845",4,Weak light,Center,N
14/08/2021 15:30,16.77,"2,401",4,Weak light,Center,N
14/08/2021 15:45,16.86,"2,489",4,Weak light,Center,N
14/08/2021 16:00,16.86,"2,417",4,Weak light,Center,N
14/08/2021 16:15,16.81,"2,330",4,Weak light,Center,N
14/08/2021 16:30,16.81,"2,299",4,Weak light,Center,N
14/08/2021 16:45,16.77,"2,196",4,Weak light,Center,N
14/08/2021 17:00,16.81,"2,230",4,Weak light,Center,N
14/08/2021 17:15,16.86,"2,236",4,Weak light,Center,N
14/08/2021 17:30,16.94,"2,215",4,Weak light,Center,N
14/08/2021 17:45,16.9,"2,170",4,Weak light,Center,N
14/08/2021 18:00,16.81,"2,072",4,Weak light,Center,N
14/08/2021 18:15,16.86,"2,179",4,Weak light,Center,N
14/08/2021 18:30,16.81,"1,735",4,Weak light,Center,N
14/08/2021 18:45,16.81,"2,138",4,Weak light,Center,N
14/08/2021 19:00,16.77,0,4,Weak light,Center,N
14/08/2021 19:15,16.77,0,4,Weak light,Center,N
14/08/2021 19:30,16.77,0,4,Weak light,Center,N
14/08/2021 19:45,16.73,0,4,Weak light,Center,N
14/08/2021 20:00,16.77,0,4,Weak light,Center,N
14/08/2021 20:15,16.73,0,4,Weak light,Center,N
14/08/2021 20:30,16.73,0,4,Weak light,Center,N
14/08/2021 20:45,16.73,0,4,Weak light,Center,N
14/08/2021 21:00,16.73,0,4,Weak light,Center,N
14/08/2021 21:15,16.69,0,4,Weak light,Center,N
14/08/2021 21:30,16.69,0,4,Weak light,Center,N
14/08/2021 21:45,16.73,0,4,Weak light,Center,N
14/08/2021 22:00,16.64,0,4,Weak light,Center,N
14/08/2021 22:15,16.64,0,4,Weak light,Center,N
14/08/2021 22:30,16.64,0,4,Weak light,Center,N
14/08/2021 22:45,16.64,0,4,Weak light,Center,N
14/08/2021 23:00,16.6,0,4,Weak light,Center,N
14/08/2021 23:15,16.6,0,4,Weak light,Center,N
14/08/2021 23:30,16.56,0,4,Weak light,Center,N
14/08/2021 23:45,16.56,0,4,Weak light,Center,N
15/08/2021 0:00,16.56,0,4,Weak light,Center,N
15/08/2021 0:15,16.51,0,4,Weak light,Center,N
15/08/2021 0:30,16.47,0,4,Weak light,Center,N
15/08/2021 0:45,16.51,0,4,Weak light,Center,N
15/08/2021 1:00,16.51,0,4,Weak light,Center,N
15/08/2021 1:15,16.51,0,4,Weak light,Center,N
15/08/2021 1:30,16.56,0,4,Weak light,Center,N
15/08/2021 1:45,16.51,0,4,Weak light,Center,N
15/08/2021 2:00,16.51,0,4,Weak light,Center,N
15/08/2021 2:15,16.43,0,4,Weak light,Center,N
15/08/2021 2:30,16.47,0,4,Weak light,Center,N
15/08/2021 2:45,16.47,0,4,Weak light,Center,N
15/08/2021 3:00,16.47,0,4,Weak light,Center,N
15/08/2021 3:15,16.39,0,4,Weak light,Center,N
15/08/2021 3:30,16.43,0,4,Weak light,Center,N
15/08/2021 3:45,16.43,0,4,Weak light,Center,N
15/08/2021 4:00,16.34,0,4,Weak light,Center,N
15/08/2021 4:15,16.3,0,4,Weak light,Center,N
15/08/2021 4:30,16.34,0,4,Weak light,Center,N
15/08/2021 4:45,16.34,0,4,Weak light,Center,N
15/08/2021 5:00,16.3,0,4,Weak light,Center,N
15/08/2021 5:15,16.34,0,4,Weak light,Center,N
15/08/2021 5:30,16.3,0,4,Weak light,Center,N
15/08/2021 5:45,16.34,0,4,Weak light,Center,N
15/08/2021 6:00,16.3,0,4,Weak light,Center,N
15/08/2021 6:15,16.34,0,4,Weak light,Center,N
15/08/2021 6:30,16.3,2,4,Weak light,Center,N
15/08/2021 6:45,16.34,10,4,Weak light,Center,N
15/08/2021 7:00,16.39,"2,213",4,Weak light,Center,N
15/08/2021 7:15,16.34,"2,131",4,Weak light,Center,N
15/08/2021 7:30,16.39,"2,266",4,Weak light,Center,N
15/08/2021 7:45,16.43,"2,308",4,Weak light,Center,N
15/08/2021 8:00,16.43,"2,259",4,Weak light,Center,N
15/08/2021 8:15,16.43,"2,338",4,Weak light,Center,N
15/08/2021 8:30,16.43,"2,481",4,Weak light,Center,N
15/08/2021 8:45,16.43,"2,394",4,Weak light,Center,N
15/08/2021 9:00,16.43,"2,364",4,Weak light,Center,N
15/08/2021 9:15,16.39,"2,460",4,Weak light,Center,N
15/08/2021 9:30,16.47,"2,456",4,Weak light,Center,N
15/08/2021 9:45,16.43,"2,404",4,Weak light,Center,N
15/08/2021 10:00,16.43,"2,563",4,Weak light,Center,N
15/08/2021 10:15,16.51,"2,392",4,Weak light,Center,N
15/08/2021 10:30,16.56,"2,468",4,Weak light,Center,N
15/08/2021 10:45,16.6,"2,461",4,Weak light,Center,N
15/08/2021 11:00,16.6,"2,465",4,Weak light,Center,N
15/08/2021 11:15,16.6,"2,483",4,Weak light,Center,N
15/08/2021 11:30,16.6,"2,471",4,Weak light,Center,N
15/08/2021 11:45,16.64,"2,509",4,Weak light,Center,N
15/08/2021 12:00,16.64,"2,369",4,Weak light,Center,N
15/08/2021 12:15,16.6,"2,591",4,Weak light,Center,N
15/08/2021 12:30,16.64,"2,524",4,Weak light,Center,N
15/08/2021 12:45,16.64,"2,454",4,Weak light,Center,N
15/08/2021 13:00,16.64,"2,616",4,Weak light,Center,N
15/08/2021 13:15,16.64,"2,537",4,Weak light,Center,N
15/08/2021 13:30,16.6,"2,643",4,Weak light,Center,N
15/08/2021 13:45,16.64,"2,676",4,Weak light,Center,N
15/08/2021 14:00,16.64,"2,719",4,Weak light,Center,N
15/08/2021 14:15,16.64,"2,673",4,Weak light,Center,N
15/08/2021 14:30,16.69,"2,765",4,Weak light,Center,N
15/08/2021 14:45,16.69,"2,644",4,Weak light,Center,N
15/08/2021 15:00,16.69,"3,004",4,Weak light,Center,N
15/08/2021 15:15,16.64,"2,576",4,Weak light,Center,N
15/08/2021 15:30,16.64,"2,517",4,Weak light,Center,N
15/08/2021 15:45,16.69,"2,453",4,Weak light,Center,N
15/08/2021 16:00,16.69,"2,335",4,Weak light,Center,N
15/08/2021 16:15,16.73,"2,320",4,Weak light,Center,N
15/08/2021 16:30,16.77,"2,228",4,Weak light,Center,N
15/08/2021 16:45,16.73,"2,269",4,Weak light,Center,N
15/08/2021 17:00,16.69,"2,220",4,Weak light,Center,N
15/08/2021 17:15,16.73,"2,067",4,Weak light,Center,N
15/08/2021 17:30,16.73,"2,208",4,Weak light,Center,N
15/08/2021 17:45,16.69,"2,238",4,Weak light,Center,N
15/08/2021 18:00,16.64,"2,132",4,Weak light,Center,N
15/08/2021 18:15,16.69,"2,287",4,Weak light,Center,N
15/08/2021 18:30,16.69,"2,147",4,Weak light,Center,N
15/08/2021 18:45,16.64,"2,195",4,Weak light,Center,N
15/08/2021 19:00,16.64,0,4,Weak light,Center,N
15/08/2021 19:15,16.6,0,4,Weak light,Center,N
15/08/2021 19:30,16.6,0,4,Weak light,Center,N
15/08/2021 19:45,16.6,0,4,Weak light,Center,N
15/08/2021 20:00,16.64,0,4,Weak light,Center,N
15/08/2021 20:15,16.51,0,4,Weak light,Center,N
15/08/2021 20:30,16.56,0,4,Weak light,Center,N
15/08/2021 20:45,16.56,0,4,Weak light,Center,N
15/08/2021 21:00,16.51,0,4,Weak light,Center,N
15/08/2021 21:15,16.56,0,4,Weak light,Center,N
15/08/2021 21:30,16.51,0,4,Weak light,Center,N
15/08/2021 21:45,16.56,0,4,Weak light,Center,N
15/08/2021 22:00,16.51,0,4,Weak light,Center,N
15/08/2021 22:15,16.56,0,4,Weak light,Center,N
15/08/2021 22:30,16.51,0,4,Weak light,Center,N
15/08/2021 22:45,16.56,0,4,Weak light,Center,N
15/08/2021 23:00,16.47,0,4,Weak light,Center,N
15/08/2021 23:15,16.51,0,4,Weak light,Center,N
15/08/2021 23:30,16.51,0,4,Weak light,Center,N
15/08/2021 23:45,16.47,0,4,Weak light,Center,N
16/08/2021 0:00,16.51,0,4,Weak light,Center,N
16/08/2021 0:15,16.51,0,4,Weak light,Center,N
16/08/2021 0:30,16.47,0,4,Weak light,Center,N
16/08/2021 0:45,16.47,0,4,Weak light,Center,N
16/08/2021 1:00,16.47,0,4,Weak light,Center,N
16/08/2021 1:15,16.51,0,4,Weak light,Center,N
16/08/2021 1:30,16.47,0,4,Weak light,Center,N
16/08/2021 1:45,16.47,0,4,Weak light,Center,N
16/08/2021 2:00,16.51,0,4,Weak light,Center,N
16/08/2021 2:15,16.47,0,4,Weak light,Center,N
16/08/2021 2:30,16.47,0,4,Weak light,Center,N
16/08/2021 2:45,16.47,0,4,Weak light,Center,N
16/08/2021 3:00,16.43,0,4,Weak light,Center,N
16/08/2021 3:15,16.47,0,4,Weak light,Center,N
16/08/2021 3:30,16.47,0,4,Weak light,Center,N
16/08/2021 3:45,16.43,0,4,Weak light,Center,N
16/08/2021 4:00,16.47,0,4,Weak light,Center,N
16/08/2021 4:15,16.43,0,4,Weak light,Center,N
16/08/2021 4:30,16.39,0,4,Weak light,Center,N
16/08/2021 4:45,16.39,0,4,Weak light,Center,N
16/08/2021 5:00,16.3,0,4,Weak light,Center,N
16/08/2021 5:15,16.3,0,4,Weak light,Center,N
16/08/2021 5:30,16.3,0,4,Weak light,Center,N
16/08/2021 5:45,16.3,0,4,Weak light,Center,N
16/08/2021 6:00,16.26,0,4,Weak light,Center,N
16/08/2021 6:15,16.21,0,4,Weak light,Center,N
16/08/2021 6:30,16.21,2,4,Weak light,Center,N
16/08/2021 6:45,16.3,10,4,Weak light,Center,N
16/08/2021 7:00,16.26,"2,292",4,Weak light,Center,N
16/08/2021 7:15,16.26,"2,346",4,Weak light,Center,N
16/08/2021 7:30,16.26,"2,261",4,Weak light,Center,N
16/08/2021 7:45,16.21,"2,325",4,Weak light,Center,N
16/08/2021 8:00,16.21,"2,318",4,Weak light,Center,N
16/08/2021 8:15,16.21,"2,295",4,Weak light,Center,N
16/08/2021 8:30,16.26,"2,481",4,Weak light,Center,N
16/08/2021 8:45,16.21,"2,440",4,Weak light,Center,N
16/08/2021 9:00,16.26,"2,407",4,Weak light,Center,N
16/08/2021 9:15,16.3,"2,389",4,Weak light,Center,N
16/08/2021 9:30,16.34,"2,390",4,Weak light,Center,N
16/08/2021 9:45,16.34,"2,499",4,Weak light,Center,N
16/08/2021 10:00,16.34,"2,530",4,Weak light,Center,N
16/08/2021 10:15,16.39,"2,302",4,Weak light,Center,N
16/08/2021 10:30,16.39,"2,463",4,Weak light,Center,N
16/08/2021 10:45,16.43,"2,518",4,Weak light,Center,N
16/08/2021 11:00,16.47,"2,520",4,Weak light,Center,N
16/08/2021 11:15,16.43,"2,494",4,Weak light,Center,N
16/08/2021 11:30,16.43,"2,560",4,Weak light,Center,N
16/08/2021 11:45,16.43,"2,543",4,Weak light,Center,N
16/08/2021 12:00,16.51,"2,417",4,Weak light,Center,N
16/08/2021 12:15,16.43,"2,492",4,Weak light,Center,N
16/08/2021 12:30,16.47,"2,514",4,Weak light,Center,N
16/08/2021 12:45,16.47,"2,514",4,Weak light,Center,N
16/08/2021 13:00,16.47,"2,537",4,Weak light,Center,N
16/08/2021 13:15,16.43,"2,541",4,Weak light,Center,N
16/08/2021 13:30,16.43,"2,668",4,Weak light,Center,N
16/08/2021 13:45,16.43,"2,607",4,Weak light,Center,N
16/08/2021 14:00,16.43,"2,692",4,Weak light,Center,N
16/08/2021 14:15,16.47,"2,601",4,Weak light,Center,N
16/08/2021 14:30,16.51,"2,691",4,Weak light,Center,N
16/08/2021 14:45,16.51,"2,772",4,Weak light,Center,N
16/08/2021 15:00,16.56,"3,145",4,Weak light,Center,N
16/08/2021 15:15,16.56,"2,701",4,Weak light,Center,N
16/08/2021 15:30,16.56,"2,511",4,Weak light,Center,N
16/08/2021 15:45,16.56,"2,538",4,Weak light,Center,N
16/08/2021 16:00,16.56,"2,527",4,Weak light,Center,N
16/08/2021 16:15,16.6,"2,522",4,Weak light,Center,N
16/08/2021 16:30,16.6,"2,337",4,Weak light,Center,N
16/08/2021 16:45,16.56,"2,287",4,Weak light,Center,N
16/08/2021 17:00,16.56,"2,212",4,Weak light,Center,N
16/08/2021 17:15,16.6,"2,257",4,Weak light,Center,N
16/08/2021 17:30,16.56,"2,212",4,Weak light,Center,N
16/08/2021 17:45,16.51,"2,161",4,Weak light,Center,N
16/08/2021 18:00,16.47,"2,129",4,Weak light,Center,N
16/08/2021 18:15,16.43,"2,200",4,Weak light,Center,N
16/08/2021 18:30,16.39,"2,099",4,Weak light,Center,N
16/08/2021 18:45,16.43,"2,282",4,Weak light,Center,N
16/08/2021 19:00,16.3,0,4,Weak light,Center,N
16/08/2021 19:15,16.3,0,4,Weak light,Center,N
16/08/2021 19:30,16.3,0,4,Weak light,Center,N
16/08/2021 19:45,16.26,0,4,Weak light,Center,N
16/08/2021 20:00,16.3,0,4,Weak light,Center,N
16/08/2021 20:15,16.39,0,4,Weak light,Center,N
16/08/2021 20:30,16.39,0,4,Weak light,Center,N
16/08/2021 20:45,16.43,0,4,Weak light,Center,N
16/08/2021 21:00,16.34,0,4,Weak light,Center,N
16/08/2021 21:15,16.34,0,4,Weak light,Center,N
16/08/2021 21:30,16.34,0,4,Weak light,Center,N
16/08/2021 21:45,16.34,0,4,Weak light,Center,N
16/08/2021 22:00,16.3,0,4,Weak light,Center,N
16/08/2021 22:15,16.3,0,4,Weak light,Center,N
16/08/2021 22:30,16.26,0,4,Weak light,Center,N
16/08/2021 22:45,16.3,0,4,Weak light,Center,N
16/08/2021 23:00,16.26,0,4,Weak light,Center,N
16/08/2021 23:15,16.26,0,4,Weak light,Center,N
16/08/2021 23:30,16.26,0,4,Weak light,Center,N
16/08/2021 23:45,16.26,0,4,Weak light,Center,N
17/08/2021 0:00,16.3,0,4,Weak light,Center,N
17/08/2021 0:15,16.3,0,4,Weak light,Center,N
17/08/2021 0:30,16.26,0,4,Weak light,Center,N
17/08/2021 0:45,16.26,0,4,Weak light,Center,N
17/08/2021 1:00,16.26,0,4,Weak light,Center,N
17/08/2021 1:15,16.21,0,4,Weak light,Center,N
17/08/2021 1:30,16.26,0,4,Weak light,Center,N
17/08/2021 1:45,16.26,0,4,Weak light,Center,N
17/08/2021 2:00,16.26,0,4,Weak light,Center,N
17/08/2021 2:15,16.34,0,4,Weak light,Center,N
17/08/2021 2:30,16.26,0,4,Weak light,Center,N
17/08/2021 2:45,16.3,0,4,Weak light,Center,N
17/08/2021 3:00,16.3,0,4,Weak light,Center,N
17/08/2021 3:15,16.3,0,4,Weak light,Center,N
17/08/2021 3:30,16.3,0,4,Weak light,Center,N
17/08/2021 3:45,16.3,0,4,Weak light,Center,N
17/08/2021 4:00,16.26,0,4,Weak light,Center,N
17/08/2021 4:15,16.3,0,4,Weak light,Center,N
17/08/2021 4:30,16.3,0,4,Weak light,Center,N
17/08/2021 4:45,16.26,0,4,Weak light,Center,N
17/08/2021 5:00,16.26,0,4,Weak light,Center,N
17/08/2021 5:15,16.3,0,4,Weak light,Center,N
17/08/2021 5:30,16.26,0,4,Weak light,Center,N
17/08/2021 5:45,16.21,0,4,Weak light,Center,N
17/08/2021 6:00,16.21,0,4,Weak light,Center,N
17/08/2021 6:15,16.21,0,4,Weak light,Center,N
17/08/2021 6:30,16.21,2,4,Weak light,Center,N
17/08/2021 6:45,16.17,10,4,Weak light,Center,N
17/08/2021 7:00,16.17,"2,302",4,Weak light,Center,N
17/08/2021 7:15,16.17,"2,333",4,Weak light,Center,N
17/08/2021 7:30,16.17,"2,294",4,Weak light,Center,N
17/08/2021 7:45,16.17,"2,274",4,Weak light,Center,N
17/08/2021 8:00,16.21,"2,351",4,Weak light,Center,N
17/08/2021 8:15,16.17,"2,431",4,Weak light,Center,N
17/08/2021 8:30,16.21,"2,396",4,Weak light,Center,N
17/08/2021 8:45,16.17,"2,506",4,Weak light,Center,N
17/08/2021 9:00,16.17,"2,387",4,Weak light,Center,N
17/08/2021 9:15,16.21,"2,440",4,Weak light,Center,N
17/08/2021 9:30,16.17,"2,556",4,Weak light,Center,N
17/08/2021 9:45,16.13,"2,507",4,Weak light,Center,N
17/08/2021 10:00,16.21,"2,665",4,Weak light,Center,N
17/08/2021 10:15,16.26,"2,541",4,Weak light,Center,N
17/08/2021 10:30,16.26,"2,558",4,Weak light,Center,N
17/08/2021 10:45,16.34,"2,524",4,Weak light,Center,N
17/08/2021 11:00,16.34,"2,589",4,Weak light,Center,N
17/08/2021 11:15,16.43,"2,611",4,Weak light,Center,N
17/08/2021 11:30,16.43,"2,605",4,Weak light,Center,N
17/08/2021 11:45,16.43,"2,642",4,Weak light,Center,N
17/08/2021 12:00,16.39,"2,612",4,Weak light,Center,N
17/08/2021 12:15,16.43,"2,578",4,Weak light,Center,N
17/08/2021 12:30,16.43,"2,665",4,Weak light,Center,N
17/08/2021 12:45,16.39,"2,673",4,Weak light,Center,N
